grid_id,Species_richness_hal,lon,lat,Remoteness,aus_coastline,Ecoregion
1751,5,125.75,-18.75,998.3658479340982,5,Tropical & Subtropical Grasslands
1752,6,125.75,-18.25,1009.5123631174129,5,Tropical & Subtropical Grasslands
1753,9,125.75,-17.75,1240.2280337207837,5,Tropical & Subtropical Grasslands
1754,15,125.75,-17.25,1005.7053821727521,5,Tropical & Subtropical Grasslands
1755,20,125.75,-16.75,912.0430359433165,5,Tropical & Subtropical Grasslands
1756,19,125.75,-16.25,1131.7940459091888,5,Tropical & Subtropical Grasslands
1757,21,125.75,-15.75,1182.0682240482881,5,Tropical & Subtropical Grasslands
1758,24,125.75,-15.25,1226.5411796622222,5,Tropical & Subtropical Grasslands
1759,23,125.75,-14.75,1350.7236382749745,5,Tropical & Subtropical Grasslands
1796,2,126.25,-30.25,1669.041039159792,5,Deserts & Xeric Shrublands
1797,2,126.25,-29.75,1334.7759663094357,5,Deserts & Xeric Shrublands
1798,2,126.25,-29.25,1164.3787931709169,5,Deserts & Xeric Shrublands
1799,2,126.25,-28.75,1534.876373954696,5,Deserts & Xeric Shrublands
1800,3,126.25,-28.25,1234.5951083734342,5,Deserts & Xeric Shrublands
1801,4,126.25,-27.75,1165.1971479846698,5,Deserts & Xeric Shrublands
1802,7,126.25,-27.25,1132.604650838327,5,Deserts & Xeric Shrublands
1803,7,126.25,-26.75,1046.5151137740747,5,Deserts & Xeric Shrublands
1804,8,126.25,-26.25,1005.059517797819,5,Deserts & Xeric Shrublands
1805,7,126.25,-25.75,1123.3207671555751,5,Deserts & Xeric Shrublands
1806,7,126.25,-25.25,1517.6927086957267,5,Deserts & Xeric Shrublands
1807,7,126.25,-24.75,1457.4524300247294,5,Deserts & Xeric Shrublands
1808,7,126.25,-24.25,1862.5702600021366,5,Deserts & Xeric Shrublands
1809,7,126.25,-23.75,2614.6812687539264,5,Deserts & Xeric Shrublands
1810,7,126.25,-23.25,2622.9834697147267,5,Deserts & Xeric Shrublands
1811,7,126.25,-22.75,2238.7932706865054,5,Deserts & Xeric Shrublands
1812,7,126.25,-22.25,2776.60505578665,5,Deserts & Xeric Shrublands
1813,7,126.25,-21.75,2546.0138014548443,5,Deserts & Xeric Shrublands
1814,6,126.25,-21.25,2135.175088382181,5,Deserts & Xeric Shrublands
1815,6,126.25,-20.75,1775.5928666245889,5,Deserts & Xeric Shrublands
1816,6,126.25,-20.25,1745.2566586368778,5,Deserts & Xeric Shrublands
1817,6,126.25,-19.75,1985.803732292285,5,Deserts & Xeric Shrublands
1818,5,126.25,-19.25,1435.744475680329,5,Tropical & Subtropical Grasslands
1819,4,126.25,-18.75,992.6109285577504,5,Tropical & Subtropical Grasslands
1820,6,126.25,-18.25,1320.6984290227501,5,Tropical & Subtropical Grasslands
1821,8,126.25,-17.75,1274.2686561189419,5,Tropical & Subtropical Grasslands
1822,12,126.25,-17.25,1084.3403795875868,5,Tropical & Subtropical Grasslands
1823,20,126.25,-16.75,902.2573000783981,5,Tropical & Subtropical Grasslands
1824,20,126.25,-16.25,859.2998024301594,5,Tropical & Subtropical Grasslands
1825,20,126.25,-15.75,905.8052874443675,5,Tropical & Subtropical Grasslands
1826,23,126.25,-15.25,1063.9812729848497,5,Tropical & Subtropical Grasslands
1827,23,126.25,-14.75,1287.5971987827475,5,Tropical & Subtropical Grasslands
1828,22,126.25,-14.25,1530.9345013324182,5,Tropical & Subtropical Grasslands
1864,1,126.75,-30.25,1702.475960630981,5,Deserts & Xeric Shrublands
1865,2,126.75,-29.75,1381.9412657453436,5,Deserts & Xeric Shrublands
1866,2,126.75,-29.25,1149.7551617935549,5,Deserts & Xeric Shrublands
1867,2,126.75,-28.75,1669.45561394773,5,Deserts & Xeric Shrublands
1868,2,126.75,-28.25,1450.1285481551072,5,Deserts & Xeric Shrublands
1869,3,126.75,-27.75,1713.2586384980798,5,Deserts & Xeric Shrublands
1870,5,126.75,-27.25,1475.0372489762003,5,Deserts & Xeric Shrublands
1871,5,126.75,-26.75,1397.907319246685,5,Deserts & Xeric Shrublands
1872,7,126.75,-26.25,1120.3678112940097,5,Deserts & Xeric Shrublands
1873,7,126.75,-25.75,1107.4181149857786,5,Deserts & Xeric Shrublands
1874,7,126.75,-25.25,1213.9041180325878,5,Deserts & Xeric Shrublands
1875,7,126.75,-24.75,1471.1807680395048,5,Deserts & Xeric Shrublands
1876,7,126.75,-24.25,2154.0877473165597,5,Deserts & Xeric Shrublands
1877,7,126.75,-23.75,2892.939771781303,5,Deserts & Xeric Shrublands
1878,7,126.75,-23.25,2822.618002458451,5,Deserts & Xeric Shrublands
1879,7,126.75,-22.75,2409.0877273891124,5,Deserts & Xeric Shrublands
1880,7,126.75,-22.25,2982.595772767645,5,Deserts & Xeric Shrublands
1881,7,126.75,-21.75,2752.4869925845587,5,Deserts & Xeric Shrublands
1882,7,126.75,-21.25,2250.1649486516835,5,Deserts & Xeric Shrublands
1883,6,126.75,-20.75,1722.9431442975706,5,Deserts & Xeric Shrublands
1884,7,126.75,-20.25,1407.0667238224696,5,Deserts & Xeric Shrublands
1885,6,126.75,-19.75,1476.817250085744,5,Deserts & Xeric Shrublands
1886,5,126.75,-19.25,1544.0052019206905,5,Tropical & Subtropical Grasslands
1887,4,126.75,-18.75,959.9641918084641,5,Tropical & Subtropical Grasslands
1888,5,126.75,-18.25,1271.6563847711295,5,Tropical & Subtropical Grasslands
1889,7,126.75,-17.75,1384.409173288295,5,Tropical & Subtropical Grasslands
1890,12,126.75,-17.25,1259.5151839554878,5,Tropical & Subtropical Grasslands
1891,20,126.75,-16.75,1152.2838658756364,5,Tropical & Subtropical Grasslands
1892,20,126.75,-16.25,848.3308628304666,5,Tropical & Subtropical Grasslands
1893,21,126.75,-15.75,925.4931421711499,5,Tropical & Subtropical Grasslands
1894,21,126.75,-15.25,1298.9887388376876,5,Tropical & Subtropical Grasslands
1895,23,126.75,-14.75,1358.8844777714535,5,Tropical & Subtropical Grasslands
1896,22,126.75,-14.25,1418.370746070834,5,Tropical & Subtropical Grasslands
1932,1,127.25,-30.25,1525.7153857599906,5,Deserts & Xeric Shrublands
1933,2,127.25,-29.75,1305.7901878005348,5,Deserts & Xeric Shrublands
1934,2,127.25,-29.25,1132.140092399205,5,Deserts & Xeric Shrublands
1935,2,127.25,-28.75,1346.3571921875687,5,Deserts & Xeric Shrublands
1936,2,127.25,-28.25,1551.6379742156153,5,Deserts & Xeric Shrublands
1937,2,127.25,-27.75,2154.278680709516,5,Deserts & Xeric Shrublands
1938,5,127.25,-27.25,2175.4328826035953,5,Deserts & Xeric Shrublands
1939,5,127.25,-26.75,1982.901973274707,5,Deserts & Xeric Shrublands
1940,6,127.25,-26.25,1362.8227910563799,5,Deserts & Xeric Shrublands
1941,7,127.25,-25.75,1146.535692580475,5,Deserts & Xeric Shrublands
1942,7,127.25,-25.25,1240.479882715609,5,Deserts & Xeric Shrublands
1943,7,127.25,-24.75,1341.309978597546,5,Deserts & Xeric Shrublands
1944,7,127.25,-24.25,2089.30237720558,5,Deserts & Xeric Shrublands
1945,7,127.25,-23.75,2920.0386108687803,5,Deserts & Xeric Shrublands
1946,6,127.25,-23.25,3017.2169263023925,5,Deserts & Xeric Shrublands
1947,7,127.25,-22.75,2492.39807044233,5,Deserts & Xeric Shrublands
1948,8,127.25,-22.25,2800.081181521218,5,Deserts & Xeric Shrublands
1949,7,127.25,-21.75,2156.8409375918386,5,Deserts & Xeric Shrublands
1950,7,127.25,-21.25,1941.9339157134596,5,Deserts & Xeric Shrublands
1951,8,127.25,-20.75,1592.5953054320833,5,Deserts & Xeric Shrublands
1952,7,127.25,-20.25,1223.0296708231006,5,Deserts & Xeric Shrublands
1953,6,127.25,-19.75,1111.2685025203266,5,Deserts & Xeric Shrublands
1954,4,127.25,-19.25,1330.3609579035026,5,Tropical & Subtropical Grasslands
1955,4,127.25,-18.75,964.1399997934358,5,Tropical & Subtropical Grasslands
1956,4,127.25,-18.25,1001.2352982910461,5,Tropical & Subtropical Grasslands
1957,7,127.25,-17.75,1235.4755398752304,5,Tropical & Subtropical Grasslands
1958,11,127.25,-17.25,1186.5482816065908,5,Tropical & Subtropical Grasslands
1959,22,127.25,-16.75,1263.588624300398,5,Tropical & Subtropical Grasslands
1960,20,127.25,-16.25,866.6982799080129,5,Tropical & Subtropical Grasslands
1961,21,127.25,-15.75,802.5633134003745,5,Tropical & Subtropical Grasslands
1962,21,127.25,-15.25,1368.518583564144,5,Tropical & Subtropical Grasslands
1963,21,127.25,-14.75,1559.7479360708464,5,Tropical & Subtropical Grasslands
1964,20,127.25,-14.25,1384.0461989014561,5,Tropical & Subtropical Grasslands
2000,1,127.75,-30.25,1707.2637260105907,5,Deserts & Xeric Shrublands
2001,1,127.75,-29.75,1473.4094552216297,5,Deserts & Xeric Shrublands
2002,2,127.75,-29.25,1467.0241097168546,5,Deserts & Xeric Shrublands
2003,2,127.75,-28.75,1760.736587877965,5,Deserts & Xeric Shrublands
2004,2,127.75,-28.25,1549.0065173932865,5,Deserts & Xeric Shrublands
2005,2,127.75,-27.75,1773.1146240882422,5,Deserts & Xeric Shrublands
2006,4,127.75,-27.25,1996.8144961633518,5,Deserts & Xeric Shrublands
2007,5,127.75,-26.75,2100.433443910187,5,Deserts & Xeric Shrublands
2008,5,127.75,-26.25,1553.2195697781483,5,Deserts & Xeric Shrublands
2009,6,127.75,-25.75,1291.7974566221899,5,Deserts & Xeric Shrublands
2010,7,127.75,-25.25,1179.424749736372,5,Deserts & Xeric Shrublands
2011,7,127.75,-24.75,1260.6710272102403,5,Deserts & Xeric Shrublands
2012,7,127.75,-24.25,1943.1173205849243,5,Deserts & Xeric Shrublands
2013,6,127.75,-23.75,2717.2434462047718,5,Deserts & Xeric Shrublands
2014,6,127.75,-23.25,2799.429719144809,5,Deserts & Xeric Shrublands
2015,8,127.75,-22.75,2424.0531364488156,5,Deserts & Xeric Shrublands
2016,8,127.75,-22.25,2543.602349421813,5,Deserts & Xeric Shrublands
2017,7,127.75,-21.75,1930.442893236231,5,Deserts & Xeric Shrublands
2018,7,127.75,-21.25,1547.380883287853,5,Deserts & Xeric Shrublands
2019,8,127.75,-20.75,1414.1595515700453,5,Deserts & Xeric Shrublands
2020,8,127.75,-20.25,1133.322864191779,5,Deserts & Xeric Shrublands
2021,6,127.75,-19.75,962.1948286159957,5,Deserts & Xeric Shrublands
2022,5,127.75,-19.25,954.5569956970797,5,Tropical & Subtropical Grasslands
2023,5,127.75,-18.75,911.3951090762199,5,Tropical & Subtropical Grasslands
2024,5,127.75,-18.25,810.2717762618785,5,Tropical & Subtropical Grasslands
2025,6,127.75,-17.75,833.0034548764892,5,Tropical & Subtropical Grasslands
2026,11,127.75,-17.25,979.8312797387341,5,Tropical & Subtropical Grasslands
2027,20,127.75,-16.75,1204.8090689071264,5,Tropical & Subtropical Grasslands
2028,22,127.75,-16.25,964.5878141326685,5,Tropical & Subtropical Grasslands
2029,24,127.75,-15.75,694.6281055277083,5,Tropical & Subtropical Grasslands
2030,23,127.75,-15.25,892.3521446256112,5,Tropical & Subtropical Grasslands
2031,22,127.75,-14.75,1091.607229318466,5,Tropical & Subtropical Grasslands
2068,1,128.25,-30.25,1600.1674709097517,5,Deserts & Xeric Shrublands
2069,1,128.25,-29.75,1612.4711784541264,5,Deserts & Xeric Shrublands
2070,1,128.25,-29.25,1823.2212861384596,5,Deserts & Xeric Shrublands
2071,2,128.25,-28.75,1960.7558644096873,5,Deserts & Xeric Shrublands
2072,2,128.25,-28.25,1914.3498797765906,5,Deserts & Xeric Shrublands
2073,2,128.25,-27.75,2242.523575091276,5,Deserts & Xeric Shrublands
2074,4,128.25,-27.25,2154.7882197846793,5,Deserts & Xeric Shrublands
2075,5,128.25,-26.75,1727.692760642856,5,Deserts & Xeric Shrublands
2076,5,128.25,-26.25,1475.7375127502196,5,Deserts & Xeric Shrublands
2077,5,128.25,-25.75,1420.6774074673058,5,Deserts & Xeric Shrublands
2078,7,128.25,-25.25,1265.66126304128,5,Deserts & Xeric Shrublands
2079,7,128.25,-24.75,1345.0141189427427,5,Deserts & Xeric Shrublands
2080,7,128.25,-24.25,1776.1580986278966,5,Deserts & Xeric Shrublands
2081,6,128.25,-23.75,2258.9904560110967,5,Deserts & Xeric Shrublands
2082,7,128.25,-23.25,2462.103445463348,5,Deserts & Xeric Shrublands
2083,8,128.25,-22.75,2380.6331367083735,5,Deserts & Xeric Shrublands
2084,8,128.25,-22.25,2653.2444233415554,5,Deserts & Xeric Shrublands
2085,7,128.25,-21.75,2182.644539891468,5,Deserts & Xeric Shrublands
2086,7,128.25,-21.25,1791.8467324775504,5,Deserts & Xeric Shrublands
2087,8,128.25,-20.75,1548.810778359621,5,Deserts & Xeric Shrublands
2088,8,128.25,-20.25,1152.078630843431,5,Deserts & Xeric Shrublands
2089,7,128.25,-19.75,1104.1448759202838,5,Deserts & Xeric Shrublands
2090,5,128.25,-19.25,1203.820545114879,5,Deserts & Xeric Shrublands
2091,5,128.25,-18.75,931.2803692902156,5,Tropical & Subtropical Grasslands
2092,4,128.25,-18.25,909.271386662275,5,Tropical & Subtropical Grasslands
2093,6,128.25,-17.75,1028.6547525208202,5,Tropical & Subtropical Grasslands
2094,10,128.25,-17.25,780.0320009140571,5,Tropical & Subtropical Grasslands
2095,18,128.25,-16.75,730.3168110907012,5,Tropical & Subtropical Grasslands
2096,23,128.25,-16.25,669.7587095901494,5,Tropical & Subtropical Grasslands
2097,26,128.25,-15.75,612.559148830803,5,Tropical & Subtropical Grasslands
2098,27,128.25,-15.25,762.8263148949,5,Tropical & Subtropical Grasslands
2133,1,128.75,-31.75,860.2293002016753,5,Mediterranean Forests
2136,1,128.75,-30.25,1466.079048838532,5,Deserts & Xeric Shrublands
2137,1,128.75,-29.75,1618.0566733683747,5,Deserts & Xeric Shrublands
2138,1,128.75,-29.25,1990.0833022976547,5,Deserts & Xeric Shrublands
2139,2,128.75,-28.75,2106.6147191216114,5,Deserts & Xeric Shrublands
2140,2,128.75,-28.25,2204.4485679459012,5,Deserts & Xeric Shrublands
2141,2,128.75,-27.75,2876.4718784856186,5,Deserts & Xeric Shrublands
2142,4,128.75,-27.25,2610.6920414220967,5,Deserts & Xeric Shrublands
2143,4,128.75,-26.75,1969.1261862080994,5,Deserts & Xeric Shrublands
2144,5,128.75,-26.25,1474.699390632407,5,Deserts & Xeric Shrublands
2145,5,128.75,-25.75,1412.6235761141527,5,Deserts & Xeric Shrublands
2146,6,128.75,-25.25,1335.940581975847,5,Deserts & Xeric Shrublands
2147,7,128.75,-24.75,1281.8339246645714,5,Deserts & Xeric Shrublands
2148,7,128.75,-24.25,1504.3713669695467,5,Deserts & Xeric Shrublands
2149,7,128.75,-23.75,1804.6160232942436,5,Deserts & Xeric Shrublands
2150,7,128.75,-23.25,2130.8594332946705,5,Deserts & Xeric Shrublands
2151,8,128.75,-22.75,2537.049920142801,5,Deserts & Xeric Shrublands
2152,8,128.75,-22.25,3105.3668690346517,5,Deserts & Xeric Shrublands
2153,7,128.75,-21.75,2796.585613993892,5,Deserts & Xeric Shrublands
2154,6,128.75,-21.25,2100.8785611515195,5,Deserts & Xeric Shrublands
2155,8,128.75,-20.75,1549.6396429791498,5,Deserts & Xeric Shrublands
2156,8,128.75,-20.25,1285.8591552151186,5,Deserts & Xeric Shrublands
2157,7,128.75,-19.75,1087.9909569304004,5,Deserts & Xeric Shrublands
2158,6,128.75,-19.25,1241.1624115072095,5,Deserts & Xeric Shrublands
2159,5,128.75,-18.75,1018.0669178745089,5,Deserts & Xeric Shrublands
2160,4,128.75,-18.25,808.428337879814,5,Tropical & Subtropical Grasslands
2161,7,128.75,-17.75,803.9946136904318,5,Tropical & Subtropical Grasslands
2162,11,128.75,-17.25,780.3241391789586,5,Tropical & Subtropical Grasslands
2163,15,128.75,-16.75,712.4387383144002,5,Tropical & Subtropical Grasslands
2164,23,128.75,-16.25,717.3361505057405,5,Tropical & Subtropical Grasslands
2165,28,128.75,-15.75,579.9443945147011,5,Tropical & Subtropical Grasslands
2166,28,128.75,-15.25,786.297834469492,5,Tropical & Subtropical Grasslands
2204,1,129.25,-30.25,1364.4975653612316,4,Deserts & Xeric Shrublands
2205,1,129.25,-29.75,1717.690016264081,4,Deserts & Xeric Shrublands
2206,1,129.25,-29.25,1912.002140519349,4,Deserts & Xeric Shrublands
2207,1,129.25,-28.75,2089.9113837811824,4,Deserts & Xeric Shrublands
2208,2,129.25,-28.25,2312.0253585439796,4,Deserts & Xeric Shrublands
2209,2,129.25,-27.75,2652.888476463357,4,Deserts & Xeric Shrublands
2210,5,129.25,-27.25,2349.094710444755,4,Deserts & Xeric Shrublands
2211,5,129.25,-26.75,1663.5391525898942,4,Deserts & Xeric Shrublands
2212,4,129.25,-26.25,1380.995136721972,4,Deserts & Xeric Shrublands
2213,5,129.25,-25.75,1454.0840882798834,7,Deserts & Xeric Shrublands
2214,6,129.25,-25.25,1334.022600786444,7,Deserts & Xeric Shrublands
2215,7,129.25,-24.75,1266.4193637387764,7,Deserts & Xeric Shrublands
2216,8,129.25,-24.25,1845.4051347642712,7,Deserts & Xeric Shrublands
2217,7,129.25,-23.75,1928.2866539090026,7,Deserts & Xeric Shrublands
2218,7,129.25,-23.25,1942.19927999168,7,Deserts & Xeric Shrublands
2219,8,129.25,-22.75,2305.1826612832174,7,Deserts & Xeric Shrublands
2220,7,129.25,-22.25,2749.6174303922303,7,Deserts & Xeric Shrublands
2221,7,129.25,-21.75,2850.515142629986,7,Deserts & Xeric Shrublands
2222,7,129.25,-21.25,2284.5894381186163,7,Deserts & Xeric Shrublands
2223,8,129.25,-20.75,1534.4306750651874,7,Deserts & Xeric Shrublands
2224,8,129.25,-20.25,1202.893227411109,7,Deserts & Xeric Shrublands
2225,7,129.25,-19.75,1117.210793158292,7,Deserts & Xeric Shrublands
2226,6,129.25,-19.25,1420.6061440042554,7,Deserts & Xeric Shrublands
2227,6,129.25,-18.75,1337.8193648461174,7,Deserts & Xeric Shrublands
2228,5,129.25,-18.25,829.4125755337197,7,Tropical & Subtropical Grasslands
2229,7,129.25,-17.75,767.0503759389051,7,Tropical & Subtropical Grasslands
2230,11,129.25,-17.25,762.2927451352938,7,Tropical & Subtropical Grasslands
2231,17,129.25,-16.75,773.7633836404028,7,Tropical & Subtropical Grasslands
2232,26,129.25,-16.25,604.3605338122081,7,Tropical & Subtropical Grasslands
2233,28,129.25,-15.75,694.9128508576034,7,Tropical & Subtropical Grasslands
2234,29,129.25,-15.25,825.0961146643683,7,Tropical & Subtropical Grasslands
2271,1,129.75,-30.75,1108.2716346388686,4,Deserts & Xeric Shrublands
2272,1,129.75,-30.25,1309.874392601287,4,Deserts & Xeric Shrublands
2273,1,129.75,-29.75,1607.5160331819386,4,Deserts & Xeric Shrublands
2274,1,129.75,-29.25,1673.6300100235703,4,Deserts & Xeric Shrublands
2275,1,129.75,-28.75,1881.112301040002,4,Deserts & Xeric Shrublands
2276,2,129.75,-28.25,2224.37622228424,4,Deserts & Xeric Shrublands
2277,2,129.75,-27.75,2035.029416989884,4,Deserts & Xeric Shrublands
2278,5,129.75,-27.25,1854.5946590817755,4,Deserts & Xeric Shrublands
2279,5,129.75,-26.75,1686.7002902935171,4,Deserts & Xeric Shrublands
2280,4,129.75,-26.25,1436.2384068528622,4,Deserts & Xeric Shrublands
2281,5,129.75,-25.75,1496.6784834829234,7,Deserts & Xeric Shrublands
2282,6,129.75,-25.25,1248.6583702235016,7,Deserts & Xeric Shrublands
2283,8,129.75,-24.75,1413.5659318610656,7,Deserts & Xeric Shrublands
2284,7,129.75,-24.25,1980.993945264334,7,Deserts & Xeric Shrublands
2285,7,129.75,-23.75,2089.9994242885177,7,Deserts & Xeric Shrublands
2286,7,129.75,-23.25,1841.895623235869,7,Deserts & Xeric Shrublands
2287,7,129.75,-22.75,1886.8937146968858,7,Deserts & Xeric Shrublands
2288,7,129.75,-22.25,2093.75882359329,7,Deserts & Xeric Shrublands
2289,7,129.75,-21.75,2242.619266353188,7,Deserts & Xeric Shrublands
2290,8,129.75,-21.25,2180.0857678222965,7,Deserts & Xeric Shrublands
2291,8,129.75,-20.75,1411.518658013748,7,Deserts & Xeric Shrublands
2292,7,129.75,-20.25,1144.569655491306,7,Deserts & Xeric Shrublands
2293,7,129.75,-19.75,1157.5227166752263,7,Deserts & Xeric Shrublands
2294,6,129.75,-19.25,1449.099010972404,7,Deserts & Xeric Shrublands
2295,5,129.75,-18.75,1398.139952873299,7,Deserts & Xeric Shrublands
2296,6,129.75,-18.25,1016.6362099471404,7,Tropical & Subtropical Grasslands
2297,6,129.75,-17.75,650.0702458382355,7,Tropical & Subtropical Grasslands
2298,8,129.75,-17.25,819.3054245931992,7,Tropical & Subtropical Grasslands
2299,16,129.75,-16.75,1018.5304789460153,7,Tropical & Subtropical Grasslands
2300,24,129.75,-16.25,696.325729849264,7,Tropical & Subtropical Grasslands
2301,30,129.75,-15.75,536.922586988814,7,Tropical & Subtropical Grasslands
2302,27,129.75,-15.25,846.3008040711718,7,Tropical & Subtropical Grasslands
2303,23,129.75,-14.75,732.2267319318555,7,Tropical & Subtropical Grasslands
2304,25,129.75,-14.25,423.69506553567595,7,Tropical & Subtropical Grasslands
2339,1,130.25,-30.75,1026.5553856161923,4,Deserts & Xeric Shrublands
2340,1,130.25,-30.25,1178.260552654936,4,Deserts & Xeric Shrublands
2341,1,130.25,-29.75,1444.5237223888196,4,Deserts & Xeric Shrublands
2342,1,130.25,-29.25,1428.0777846725698,4,Deserts & Xeric Shrublands
2343,1,130.25,-28.75,1663.5561774038458,4,Deserts & Xeric Shrublands
2344,1,130.25,-28.25,2231.0617632173935,4,Deserts & Xeric Shrublands
2345,2,130.25,-27.75,2201.4960346534117,4,Deserts & Xeric Shrublands
2346,4,130.25,-27.25,1751.759813090498,4,Deserts & Xeric Shrublands
2347,4,130.25,-26.75,1611.7933632546353,4,Deserts & Xeric Shrublands
2348,4,130.25,-26.25,1358.3778946003922,4,Deserts & Xeric Shrublands
2349,5,130.25,-25.75,1429.7470433952562,7,Deserts & Xeric Shrublands
2350,6,130.25,-25.25,1194.9943627485195,7,Deserts & Xeric Shrublands
2351,8,130.25,-24.75,1639.7656778731107,7,Deserts & Xeric Shrublands
2352,8,130.25,-24.25,2226.6350876161714,7,Deserts & Xeric Shrublands
2353,7,130.25,-23.75,1850.8208546735364,7,Deserts & Xeric Shrublands
2354,7,130.25,-23.25,1739.108642017408,7,Deserts & Xeric Shrublands
2355,7,130.25,-22.75,1710.5089281356875,7,Deserts & Xeric Shrublands
2356,7,130.25,-22.25,1622.023530987357,7,Deserts & Xeric Shrublands
2357,7,130.25,-21.75,1694.8433344299217,7,Deserts & Xeric Shrublands
2358,8,130.25,-21.25,1771.5369431850422,7,Deserts & Xeric Shrublands
2359,8,130.25,-20.75,1259.975582529658,7,Deserts & Xeric Shrublands
2360,8,130.25,-20.25,1223.1641587934491,7,Deserts & Xeric Shrublands
2361,7,130.25,-19.75,1593.220930237122,7,Deserts & Xeric Shrublands
2362,7,130.25,-19.25,1340.4749814342147,7,Deserts & Xeric Shrublands
2363,7,130.25,-18.75,1063.102302861126,7,Deserts & Xeric Shrublands
2364,6,130.25,-18.25,1025.4026073831892,7,Deserts & Xeric Shrublands
2365,6,130.25,-17.75,652.5927957753706,7,Tropical & Subtropical Grasslands
2366,8,130.25,-17.25,715.6644379537796,7,Tropical & Subtropical Grasslands
2367,14,130.25,-16.75,828.8357109009145,7,Tropical & Subtropical Grasslands
2368,17,130.25,-16.25,701.2303874836398,7,Tropical & Subtropical Grasslands
2369,26,130.25,-15.75,479.7646369373372,7,Tropical & Subtropical Grasslands
2370,27,130.25,-15.25,797.2811789477444,7,Tropical & Subtropical Grasslands
2371,26,130.25,-14.75,978.5159328803754,7,Tropical & Subtropical Grasslands
2372,26,130.25,-14.25,358.9791949625856,7,Tropical & Subtropical Grasslands
2373,25,130.25,-13.75,329.8336302934881,7,Tropical & Subtropical Grasslands
2374,23,130.25,-13.25,335.68698672115204,7,Tropical & Subtropical Grasslands
2377,12,130.25,-11.75,305.79907583864394,7,Tropical & Subtropical Grasslands
2407,1,130.75,-30.75,953.6445656867473,4,Deserts & Xeric Shrublands
2408,1,130.75,-30.25,1199.4583519746911,4,Deserts & Xeric Shrublands
2409,1,130.75,-29.75,1317.544614503202,4,Deserts & Xeric Shrublands
2410,1,130.75,-29.25,1336.121782008818,4,Deserts & Xeric Shrublands
2411,1,130.75,-28.75,1696.512544567084,4,Deserts & Xeric Shrublands
2412,1,130.75,-28.25,2093.426745977609,4,Deserts & Xeric Shrublands
2413,1,130.75,-27.75,1956.7443762737212,4,Deserts & Xeric Shrublands
2414,4,130.75,-27.25,1746.9004934573736,4,Deserts & Xeric Shrublands
2415,5,130.75,-26.75,1630.0541285518111,4,Deserts & Xeric Shrublands
2416,5,130.75,-26.25,1309.4380101927295,4,Deserts & Xeric Shrublands
2417,5,130.75,-25.75,1350.211826882993,7,Deserts & Xeric Shrublands
2418,6,130.75,-25.25,1115.1996323907945,7,Deserts & Xeric Shrublands
2419,8,130.75,-24.75,1739.515890979168,7,Deserts & Xeric Shrublands
2420,8,130.75,-24.25,1947.9133140120318,7,Deserts & Xeric Shrublands
2421,7,130.75,-23.75,1477.8195871398134,7,Deserts & Xeric Shrublands
2422,7,130.75,-23.25,1637.0206758998427,7,Deserts & Xeric Shrublands
2423,7,130.75,-22.75,1592.6143851877237,7,Deserts & Xeric Shrublands
2424,6,130.75,-22.25,1434.8676852012368,7,Deserts & Xeric Shrublands
2425,7,130.75,-21.75,1352.987320742789,7,Deserts & Xeric Shrublands
2426,8,130.75,-21.25,1274.9546729651845,7,Deserts & Xeric Shrublands
2427,8,130.75,-20.75,1266.6652963665417,7,Deserts & Xeric Shrublands
2428,8,130.75,-20.25,1477.395690439049,7,Deserts & Xeric Shrublands
2429,7,130.75,-19.75,2028.1650379542525,7,Deserts & Xeric Shrublands
2430,8,130.75,-19.25,1468.7512547448116,7,Deserts & Xeric Shrublands
2431,8,130.75,-18.75,989.5338794590319,7,Deserts & Xeric Shrublands
2432,6,130.75,-18.25,836.84753365124,7,Tropical & Subtropical Grasslands
2433,6,130.75,-17.75,617.0006001865346,7,Tropical & Subtropical Grasslands
2434,11,130.75,-17.25,619.7574267640201,7,Tropical & Subtropical Grasslands
2435,11,130.75,-16.75,681.5850280625305,7,Tropical & Subtropical Grasslands
2436,15,130.75,-16.25,525.2263096468258,7,Tropical & Subtropical Grasslands
2437,21,130.75,-15.75,429.14436718243655,7,Tropical & Subtropical Grasslands
2438,26,130.75,-15.25,630.7550291701893,7,Tropical & Subtropical Grasslands
2439,27,130.75,-14.75,906.3397417628058,7,Tropical & Subtropical Grasslands
2440,25,130.75,-14.25,623.6101416688948,7,Tropical & Subtropical Grasslands
2441,25,130.75,-13.75,231.14764839792116,7,Tropical & Subtropical Grasslands
2442,24,130.75,-13.25,170.7755527415133,7,Tropical & Subtropical Grasslands
2443,25,130.75,-12.75,103.72279119724449,7,Tropical & Subtropical Grasslands
2445,12,130.75,-11.75,280.86668722207736,7,Tropical & Subtropical Grasslands
2475,1,131.25,-30.75,948.2577488001027,4,Deserts & Xeric Shrublands
2476,1,131.25,-30.25,1037.6706744843916,4,Deserts & Xeric Shrublands
2477,1,131.25,-29.75,1053.035739133555,4,Deserts & Xeric Shrublands
2478,1,131.25,-29.25,1607.511810836408,4,Deserts & Xeric Shrublands
2479,1,131.25,-28.75,1858.2962761409224,4,Deserts & Xeric Shrublands
2480,1,131.25,-28.25,1807.6292429769185,4,Deserts & Xeric Shrublands
2481,2,131.25,-27.75,2082.804465632721,4,Deserts & Xeric Shrublands
